"GEO_ID","NAME","B19313_001M","B19313_001E",
"0500000US31147","Richardson County, Nebraska","9365067","173463300",
"0500000US31149","Rock County, Nebraska","5248461","39411500",
"0500000US31151","Saline County, Nebraska","14913359","288030900",
"0500000US31153","Sarpy County, Nebraska","58683274","4445459800",
"0500000US31155","Saunders County, Nebraska","18864578","552564400",
"0500000US31157","Scotts Bluff County, Nebraska","24055123","775709500",
"0500000US31159","Seward County, Nebraska","31782714","438750900",
"0500000US31161","Sheridan County, Nebraska","7276439","111127100",
"0500000US31163","Sherman County, Nebraska","5418695","65710100",
"0500000US31165","Sioux County, Nebraska","7885909","34604500",
"0500000US31167","Stanton County, Nebraska","12203696","142871800",
"0500000US31169","Thayer County, Nebraska","7008303","113913000",
"0500000US31171","Thomas County, Nebraska","7679191","23813100",
"0500000US31173","Thurston County, Nebraska","6730060","108342300",
"0500000US31175","Valley County, Nebraska","6276464","90211900",
"0500000US31177","Washington County, Nebraska","27181966","561805200",
"0500000US31179","Wayne County, Nebraska","10221044","188403500",
"0500000US31181","Webster County, Nebraska","5505502","72125600",
"0500000US31183","Wheeler County, Nebraska","2718401","15481100",
"0500000US31185","York County, Nebraska","28924159","352865100",
"0500000US32001","Churchill County, Nevada","31047911","573692700",
"0500000US32003","Clark County, Nevada","466613445","51978909200",
"0500000US32005","Douglas County, Nevada","105928764","1657711800",
"0500000US32007","Elko County, Nevada","64534606","1282308600",
"0500000US32009","Esmeralda County, Nevada","9253614","30837200",
"0500000US32011","Eureka County, Nevada","9907232","52247200",
"0500000US32013","Humboldt County, Nevada","25013243","415078000",
"0500000US32015","Lander County, Nevada","19276234","140216600",
"0500000US32017","Lincoln County, Nevada","10110853","91827900",
"0500000US32019","Lyon County, Nevada","53025678","1083917800",
"0500000US32021","Mineral County, Nevada","12981038","111763200",
"0500000US32023","Nye County, Nevada","68664717","995471400",
"0500000US32027","Pershing County, Nevada","13006415","117429300",
"0500000US32029","Storey County, Nevada","16045681","124811600",
"0500000US32031","Washoe County, Nevada","188171425","12256169700",
"0500000US32033","White Pine County, Nevada","19344687","211069300",
"0500000US32510","Carson City, Nevada","74355578","1526603700",
"0500000US33001","Belknap County, New Hampshire","48289829","1715044700",
"0500000US33003","Carroll County, New Hampshire","61942731","1357236100",
"0500000US33005","Cheshire County, New Hampshire","65097432","2094533300",
"0500000US33007","Coos County, New Hampshire","29184313","768439500",
"0500000US33009","Grafton County, New Hampshire","68701822","2488965600",
"0500000US33011","Hillsborough County, New Hampshire","252460613","13228451100",
"0500000US33013","Merrimack County, New Hampshire","101548895","4483372900",
"0500000US33015","Rockingham County, New Hampshire","164857271","10574267000",
"0500000US33017","Strafford County, New Hampshire","76961951","3427617700",
"0500000US33019","Sullivan County, New Hampshire","33495385","1148766000",
"0500000US34001","Atlantic County, New Jersey","169906417","7442961300",
"0500000US34003","Bergen County, New Jersey","384791946","37657806300",
"0500000US34005","Burlington County, New Jersey","173767659","15586508300",
"0500000US34007","Camden County, New Jersey","172045270","15138893300",
"0500000US34009","Cape May County, New Jersey","94608321","3279358700",
"0500000US34011","Cumberland County, New Jersey","78764764","3401917700",
"0500000US34013","Essex County, New Jersey","322439407","24624796100",
"0500000US34015","Gloucester County, New Jersey","130983396","8901800600",
"0500000US34017","Hudson County, New Jersey","304422596","19300675500",
"0500000US34019","Hunterdon County, New Jersey","169791803","6228812200",
"0500000US34021","Mercer County, New Jersey","242674176","13125829600",
"0500000US34023","Middlesex County, New Jersey","215206848","26593645500",
"0500000US34025","Monmouth County, New Jersey","337021860","25737347400",
"0500000US34027","Morris County, New Jersey","338207714","23188395600",
"0500000US34029","Ocean County, New Jersey","192511321","16982325600",
"0500000US34031","Passaic County, New Jersey","179124141","12948286600",
"0500000US34033","Salem County, New Jersey","43257097","1801021100",
"0500000US34035","Somerset County, New Jersey","271560747","15030621500",
"0500000US34037","Sussex County, New Jersey","111110169","5397092100",
"0500000US34039","Union County, New Jersey","268311285","18055460100",
"0500000US34041","Warren County, New Jersey","91804523","3594772700",
"0500000US35001","Bernalillo County, New Mexico","197512859","16911669600",
"0500000US35003","Catron County, New Mexico","8174710","76310200",
"0500000US35005","Chaves County, New Mexico","45476834","1189197300",
"0500000US35006","Cibola County, New Mexico","24934055","399861400",
"0500000US35007","Colfax County, New Mexico","17143459","291023300",
"0500000US35009","Curry County, New Mexico","38484645","934977600",
"0500000US35011","De Baca County, New Mexico","6904174","36803400",
"0500000US35013","Do?a Ana County, New Mexico","76876016","3693678800",
"0500000US35015","Eddy County, New Mexico","70871892","1294872700",
"0500000US35017","Grant County, New Mexico","36590325","628702000",
"0500000US35019","Guadalupe County, New Mexico","9330162","64410800",
"0500000US35021","Harding County, New Mexico","2258933","13847400",
"0500000US35023","Hidalgo County, New Mexico","12432645","86624300",
"0500000US35025","Lea County, New Mexico","50735864","1227363900",
"0500000US35027","Lincoln County, New Mexico","37646476","497984500",
"0500000US35028","Los Alamos County, New Mexico","35880114","895028800",
"0500000US35029","Luna County, New Mexico","38492328","396136400",
"0500000US35031","McKinley County, New Mexico","35641339","913821700",
"0500000US35033","Mora County, New Mexico","18868724","108479100",
"0500000US35035","Otero County, New Mexico","43178344","1208857900",
"0500000US35037","Quay County, New Mexico","13784376","164139800",
"0500000US35039","Rio Arriba County, New Mexico","36897143","800416300",
"0500000US35041","Roosevelt County, New Mexico","23178066","328033700",
"0500000US35043","Sandoval County, New Mexico","92073653","3228274500",
"0500000US35045","San Juan County, New Mexico","79599781","2642807100",
"0500000US35047","San Miguel County, New Mexico","31980772","542683800",
"0500000US35049","Santa Fe County, New Mexico","132304982","4561097500",
"0500000US35051","Sierra County, New Mexico","20521172","198973100",
"0500000US35053","Socorro County, New Mexico","27639810","319779300",
"0500000US35055","Taos County, New Mexico","40392596","721348300",
"0500000US35057","Torrance County, New Mexico","18234112","284521800",
"0500000US35059","Union County, New Mexico","10170423","84373800",
"0500000US35061","Valencia County, New Mexico","47654167","1487704100",
"0500000US36001","Albany County, New York","148156473","9383272600",
"0500000US36003","Allegany County, New York","34173385","984971800",
"0500000US36005","Bronx County, New York","223337609","24002165600",
"0500000US36007","Broome County, New York","86995594","4882349500",
"0500000US36009","Cattaraugus County, New York","33582520","1682045700",
"0500000US36011","Cayuga County, New York","42745692","1846631800",
"0500000US36013","Chautauqua County, New York","55812907","2844922800",
"0500000US36015","Chemung County, New York","58086383","2080865700",
"0500000US36017","Chenango County, New York","43088540","1124815800",
"0500000US36019","Clinton County, New York","54255871","1866722200",
"0500000US36021","Columbia County, New York","92366872","2013855700",
"0500000US36023","Cortland County, New York","35900963","1091787400",
"0500000US36025","Delaware County, New York","35584846","1105601600",
"0500000US36027","Dutchess County, New York","169735505","9370847900",
"0500000US36029","Erie County, New York","213718402","24299801600",
"0500000US36031","Essex County, New York","58441935","961363900",
"0500000US36033","Franklin County, New York","33693988","1023939700",
"0500000US36035","Fulton County, New York","77532725","1284598500",
"0500000US36037","Genesee County, New York","55213453","1458212600",
"0500000US36039","Greene County, New York","55248128","1159194100",
"0500000US36041","Hamilton County, New York","13116423","147067600",
"0500000US36043","Herkimer County, New York","31779208","1409360900",
"0500000US36045","Jefferson County, New York","47577410","2511173100",
"0500000US36047","Kings County, New York","462631264","58229206000",
"0500000US36049","Lewis County, New York","19080889","566539300",
"0500000US36051","Livingston County, New York","35943676","1500097300",
"0500000US36053","Madison County, New York","50404763","1771990800",
"0500000US36055","Monroe County, New York","209191699","20013372600",
"0500000US36057","Montgomery County, New York","32142251","1116133400",
"0500000US36059","Nassau County, New York","479323880","55006857200",
"0500000US36061","New York County, New York","985948532","93653349400",
"0500000US36063","Niagara County, New York","96973690","5234023700",
"0500000US36065","Oneida County, New York","100016245","5501561400",
"0500000US36067","Onondaga County, New York","160798359","12537299200",
"0500000US36069","Ontario County, New York","71637668","3077366600",
"0500000US36071","Orange County, New York","168650139","10715189700",
"0500000US36073","Orleans County, New York","26189801","898433000",
"0500000US36075","Oswego County, New York","61222786","2640488800",
"0500000US36077","Otsego County, New York","50567403","1433783700",
"0500000US36079","Putnam County, New York","105438468","3774274600",
"0500000US36081","Queens County, New York","386976827","56195958500",
"0500000US36083","Rensselaer County, New York","78946765","4355457200",
"0500000US36085","Richmond County, New York","164909337","14294174400",
"0500000US36087","Rockland County, New York","203889425","10478652200",
"0500000US36089","St. Lawrence County, New York","54053667","2251504900",
"0500000US36091","Saratoga County, New York","118496911","6992855300",
"0500000US36093","Schenectady County, New York","87274473","4214874900",
"0500000US36095","Schoharie County, New York","28828189","823153000",
"0500000US36097","Schuyler County, New York","15273357","410738000",
"0500000US36099","Seneca County, New York","19134021","770357200",
"0500000US36101","Steuben County, New York","49458453","2298196500",
"0500000US36103","Suffolk County, New York","357616518","53008118500",
"0500000US36105","Sullivan County, New York","61633747","1818165500",
"0500000US36107","Tioga County, New York","41368741","1263671400",
"0500000US36109","Tompkins County, New York","68839095","2589425300",
"0500000US36111","Ulster County, New York","110749320","5292217800",
"0500000US36113","Warren County, New York","49124994","1822992000",
"0500000US36115","Washington County, New York","38406534","1409837600",
"0500000US36117","Wayne County, New York","46673780","2256281900",
"0500000US36119","Westchester County, New York","549348931","44916779700",
"0500000US36121","Wyoming County, New York","24836922","872959900",
"0500000US36123","Yates County, New York","35914617","587192100",
"0500000US37001","Alamance County, North Carolina","72145878","3356029000",
"0500000US37003","Alexander County, North Carolina","41152722","762290600",
"0500000US37005","Alleghany County, North Carolina","16596998","209696000",
"0500000US37007","Anson County, North Carolina","36682495","451482400",
"0500000US37009","Ashe County, North Carolina","26469785","545128500",
"0500000US37011","Avery County, North Carolina","72993668","421214000",
"0500000US37013","Beaufort County, North Carolina","59128857","1072418500",
"0500000US37015","Bertie County, North Carolina","31255823","367951200",
"0500000US37017","Bladen County, North Carolina","37881061","619503200",
"0500000US37019","Brunswick County, North Carolina","78917494","2683994800",
"0500000US37021","Buncombe County, North Carolina","126370897","5986293300",
"0500000US37023","Burke County, North Carolina","60082723","1740508200",
"0500000US37025","Cabarrus County, North Carolina","105524279","4447840800",
"0500000US37027","Caldwell County, North Carolina","47805133","1617471600",
"0500000US37029","Camden County, North Carolina","17265288","248259900",
"0500000US37031","Carteret County, North Carolina","55037330","1743217900",
"0500000US37033","Caswell County, North Carolina","21597082","424823400",
"0500000US37035","Catawba County, North Carolina","88865419","3517722400",
"0500000US37037","Chatham County, North Carolina","72341615","1842250700",
"0500000US37039","Cherokee County, North Carolina","39217490","566755200",
"0500000US37041","Chowan County, North Carolina","25046322","310547000",
"0500000US37043","Clay County, North Carolina","21751917","213299400",
"0500000US37045","Cleveland County, North Carolina","44124446","1885695400",
"0500000US37047","Columbus County, North Carolina","44041726","1068011400",
"0500000US37049","Craven County, North Carolina","77949817","2459165400",
"0500000US37051","Cumberland County, North Carolina","107626331","6975076300",
"0500000US37053","Currituck County, North Carolina","35041566","607714600",
"0500000US37055","Dare County, North Carolina","50230061","1020494700",
"0500000US37057","Davidson County, North Carolina","63738659","3577107700",
"0500000US37059","Davie County, North Carolina","41911535","1060730200",
"0500000US37061","Duplin County, North Carolina","38065361","945765500",
"0500000US37063","Durham County, North Carolina","138785467","7111607700",
"0500000US37065","Edgecombe County, North Carolina","48164183","941977600",
"0500000US37067","Forsyth County, North Carolina","152856135","8990820600",
"0500000US37069","Franklin County, North Carolina","39149533","1247295100",
"0500000US37071","Gaston County, North Carolina","121880038","4519912800",
"0500000US37073","Gates County, North Carolina","13348648","239486800",
"0500000US37075","Graham County, North Carolina","12567075","155113500",
"0500000US37077","Granville County, North Carolina","42240235","1262031900",
"0500000US37079","Greene County, North Carolina","20956946","367338100",
"0500000US37081","Guilford County, North Carolina","205087105","12497546900",
"0500000US37083","Halifax County, North Carolina","35798498","952316500",
"0500000US37085","Harnett County, North Carolina","46337217","2101424400",
"0500000US37087","Haywood County, North Carolina","59380669","1419982600",
"0500000US37089","Henderson County, North Carolina","76562704","2707201300",
"0500000US37091","Hertford County, North Carolina","28092789","414573700",
"0500000US37093","Hoke County, North Carolina","42368528","777983800",
"0500000US37095","Hyde County, North Carolina","22485173","85769800",
"0500000US37097","Iredell County, North Carolina","97009710","3960104200",
"0500000US37099","Jackson County, North Carolina","41952686","791790800",
"0500000US37101","Johnston County, North Carolina","65464147","3605018500",
"0500000US37103","Jones County, North Carolina","14755659","201868300",
"0500000US37105","Lee County, North Carolina","30780992","1170491800",
"0500000US37107","Lenoir County, North Carolina","44631555","1127819100",
"0500000US37109","Lincoln County, North Carolina","52964077","1783399300",
"0500000US37111","McDowell County, North Carolina","33389481","838269400",
"0500000US37113","Macon County, North Carolina","77008344","875008200",
"0500000US37115","Madison County, North Carolina","30733596","386159700",
"0500000US37117","Martin County, North Carolina","20271196","458296900",
"0500000US37119","Mecklenburg County, North Carolina","329626374","28114467000",
"0500000US37121","Mitchell County, North Carolina","22718819","294850300",
"0500000US37123","Montgomery County, North Carolina","41635926","514053900",
"0500000US37125","Moore County, North Carolina","59694731","2215374600",
"0500000US37127","Nash County, North Carolina","73818702","2257101900",
"0500000US37129","New Hanover County, North Carolina","169017725","5792512800",
"0500000US37131","Northampton County, North Carolina","28331676","379578100",
"0500000US37133","Onslow County, North Carolina","61921195","3561481900",
"0500000US37135","Orange County, North Carolina","128127052","4264208300",
"0500000US37137","Pamlico County, North Carolina","22069604","304838900",
"0500000US37139","Pasquotank County, North Carolina","61193273","873074000",
"0500000US37141","Pender County, North Carolina","52509853","1149464100",
"0500000US37143","Perquimans County, North Carolina","20806703","289118100",
"0500000US37145","Person County, North Carolina","36271472","850805600",
"0500000US37147","Pitt County, North Carolina","94449802","3540005800",
"0500000US37149","Polk County, North Carolina","36050159","487099900",
"0500000US37151","Randolph County, North Carolina","150825592","2982311500",
"0500000US37153","Richmond County, North Carolina","105897772","822273200",
"0500000US37155","Robeson County, North Carolina","65437599","2017852100",
"0500000US37157","Rockingham County, North Carolina","48471161","1941144600",
"0500000US37159","Rowan County, North Carolina","81418867","2946283900",
"0500000US37161","Rutherford County, North Carolina","45269785","1269017300",
"0500000US37163","Sampson County, North Carolina","44182432","1199237700",
"0500000US37165","Scotland County, North Carolina","42079518","591999400",
"0500000US37167","Stanly County, North Carolina","44102790","1270621900",
"0500000US37169","Stokes County, North Carolina","40612202","984109000",
"0500000US37171","Surry County, North Carolina","49404150","1505371400",
"0500000US37173","Swain County, North Carolina","22697701","267471000",
"0500000US37175","Transylvania County, North Carolina","47475833","775729300",
"0500000US37177","Tyrrell County, North Carolina","13179748","69163400",
"0500000US37179","Union County, North Carolina","126305699","5443048600",
"0500000US37181","Vance County, North Carolina","44925127","792554000",
"0500000US37183","Wake County, North Carolina","293786927","27720913900",
"0500000US37185","Warren County, North Carolina","38282539","371218600",
"0500000US37187","Washington County, North Carolina","15474721","224973900",
"0500000US37189","Watauga County, North Carolina","46774411","1041889100",
"0500000US37191","Wayne County, North Carolina","53978936","2455632400",
"0500000US37193","Wilkes County, North Carolina","62860497","1340205500",
"0500000US37195","Wilson County, North Carolina","54354701","1645645000",
"0500000US37197","Yadkin County, North Carolina","30816191","777635200",
"0500000US37199","Yancey County, North Carolina","18838300","332717700",
"0500000US38001","Adams County, North Dakota","4418720","47237700",
"0500000US38003","Barnes County, North Dakota","23726139","289135700",
"0500000US38005","Benson County, North Dakota","6060784","96900900",
"0500000US38007","Billings County, North Dakota","4796151","25713700",
"0500000US38009","Bottineau County, North Dakota","13386590","168962700",
"0500000US38011","Bowman County, North Dakota","8170769","84851500",
"0500000US38013","Burke County, North Dakota","6563514","63012400",
"0500000US38015","Burleigh County, North Dakota","80544977","2267488500",
"0500000US38017","Cass County, North Dakota","96659089","4070112700",
"0500000US38019","Cavalier County, North Dakota","8337227","107091400",
"0500000US38021","Dickey County, North Dakota","10791929","116541400",
"0500000US38023","Divide County, North Dakota","6786203","58347100",
"0500000US38025","Dunn County, North Dakota","7434393","86342100",
"0500000US38027","Eddy County, North Dakota","3738525","49840700",
"0500000US38029","Emmons County, North Dakota","6049014","77250100",
"0500000US38031","Foster County, North Dakota","19633432","95961900",
"0500000US38033","Golden Valley County, North Dakota","5128251","33702600",
"0500000US38035","Grand Forks County, North Dakota","58708655","1620927300",
"0500000US38037","Grant County, North Dakota","7571494","64237500",
"0500000US38039","Griggs County, North Dakota","6318943","58521100",
"0500000US38041","Hettinger County, North Dakota","5703761","62469700",
"0500000US38043","Kidder County, North Dakota","4870261","59248200",
"0500000US38045","LaMoure County, North Dakota","9112764","114527700",
"0500000US38047","Logan County, North Dakota","4017258","43329500",
"0500000US38049","McHenry County, North Dakota","6516002","123717100",
"0500000US38051","McIntosh County, North Dakota","4709905","65946400",
"0500000US38053","McKenzie County, North Dakota","20224178","165740800",
"0500000US38055","McLean County, North Dakota","9917467","239501300",
"0500000US38057","Mercer County, North Dakota","19835459","255739500",
"0500000US38059","Morton County, North Dakota","26689418","675891400",
"0500000US38061","Mountrail County, North Dakota","12321390","186205300",
"0500000US38063","Nelson County, North Dakota","8318382","72740500",
"0500000US38065","Oliver County, North Dakota","6800706","53060300",
"0500000US38067","Pembina County, North Dakota","15760608","203454600",
"0500000US38069","Pierce County, North Dakota","14558900","81063400",
"0500000US38071","Ramsey County, North Dakota","24208381","274380200",
"0500000US38073","Ransom County, North Dakota","5115272","123698800",
"0500000US38075","Renville County, North Dakota","4929775","65583400",
"0500000US38077","Richland County, North Dakota","20984999","401806900",
"0500000US38079","Rolette County, North Dakota","10511675","187662200",
"0500000US38081","Sargent County, North Dakota","8525792","105442900",
"0500000US38083","Sheridan County, North Dakota","5232940","31401800",
"0500000US38085","Sioux County, North Dakota","12014341","55806000",
"0500000US38087","Slope County, North Dakota","2666223","18046700",
"0500000US38089","Stark County, North Dakota","24370335","593771500",
"0500000US38091","Steele County, North Dakota","7325655","54818600",
"0500000US38093","Stutsman County, North Dakota","23727532","489066300",
"0500000US38095","Towner County, North Dakota","4008058","55399900",
"0500000US38097","Traill County, North Dakota","7591909","191154700",
"0500000US38099","Walsh County, North Dakota","13583659","268929700",
"0500000US38101","Ward County, North Dakota","57160487","1505905200",
"0500000US38103","Wells County, North Dakota","7676837","100616700",
"0500000US38105","Williams County, North Dakota","24318449","617870000",
"0500000US39001","Adams County, Ohio","39346145","505629100",
"0500000US39003","Allen County, Ohio","57682221","2314252900",
"0500000US39005","Ashland County, Ohio","36819435","1096581100",
"0500000US39007","Ashtabula County, Ohio","50888404","2026964900",
"0500000US39009","Athens County, Ohio","38944100","1072671400",
"0500000US39011","Auglaize County, Ohio","78701655","1163922800",
"0500000US39013","Belmont County, Ohio","34798973","1426774500",
"0500000US39015","Brown County, Ohio","32476838","899825500",
"0500000US39017","Butler County, Ohio","132717570","9410948800",
"0500000US39019","Carroll County, Ohio","34736906","625418300",
"0500000US39021","Champaign County, Ohio","50861422","940817300",
"0500000US39023","Clark County, Ohio","54369514","3081514000",
"0500000US39025","Clermont County, Ohio","121613220","5449184200",
"0500000US39027","Clinton County, Ohio","32144298","940063300",
"0500000US39029","Columbiana County, Ohio","54052923","2132529000",
"0500000US39031","Coshocton County, Ohio","36968782","727404400",
"0500000US39033","Crawford County, Ohio","31010446","912029700",
"0500000US39035","Cuyahoga County, Ohio","300763690","33979191000",
"0500000US39037","Darke County, Ohio","31519137","1137429300",
"0500000US39039","Defiance County, Ohio","31295901","866052700",
"0500000US39041","Delaware County, Ohio","159114349","6757600400",
"0500000US39043","Erie County, Ohio","55764002","1958783300",
"0500000US39045","Fairfield County, Ohio","89062435","3761411100",
"0500000US39047","Fayette County, Ohio","27513839","593436700",
"0500000US39049","Franklin County, Ohio","252236966","30706386200",
"0500000US39051","Fulton County, Ohio","24083539","975013400",
"0500000US39053","Gallia County, Ohio","32968642","625022200",
"0500000US39055","Geauga County, Ohio","117706201","3064144900",
"0500000US39057","Greene County, Ohio","108031614","4530812400",
"0500000US39059","Guernsey County, Ohio","21309366","774223600",
"0500000US39061","Hamilton County, Ohio","266280912","23102381000",
"0500000US39063","Hancock County, Ohio","58837357","1878568100",
"0500000US39065","Hardin County, Ohio","21998596","613180600",
"0500000US39067","Harrison County, Ohio","22075962","306514100",
"0500000US39069","Henry County, Ohio","22484013","646221800",
"0500000US39071","Highland County, Ohio","29856428","827849500",
"0500000US39073","Hocking County, Ohio","17922170","558824300",
"0500000US39075","Holmes County, Ohio","39420103","715519100",
"0500000US39077","Huron County, Ohio","48090241","1303114200",
"0500000US39079","Jackson County, Ohio","37142710","622660300",
"0500000US39081","Jefferson County, Ohio","41790202","1433754200",
"0500000US39083","Knox County, Ohio","39092284","1276491100",
"0500000US39085","Lake County, Ohio","122577541","6474318400",
"0500000US39087","Lawrence County, Ohio","43903992","1218611200",
"0500000US39089","Licking County, Ohio","79632545","4180172500",
"0500000US39091","Logan County, Ohio","44361568","1056941900",
"0500000US39093","Lorain County, Ohio","93952998","7490723800",
"0500000US39095","Lucas County, Ohio","181864709","10648745100",
"0500000US39097","Madison County, Ohio","61698622","1027398800",
"0500000US39099","Mahoning County, Ohio","125271701","5521044900",
"0500000US39101","Marion County, Ohio","42549550","1320583500",
"0500000US39103","Medina County, Ohio","85310215","5101808700",
"0500000US39105","Meigs County, Ohio","19707031","425745000",
"0500000US39107","Mercer County, Ohio","28129032","915343800",
"0500000US39109","Miami County, Ohio","60060419","2558443400",
"0500000US39111","Monroe County, Ohio","11547103","276411200",
"0500000US39113","Montgomery County, Ohio","171135307","13368938100",
"0500000US39115","Morgan County, Ohio","33862991","283775800",
"0500000US39117","Morrow County, Ohio","27763176","723975000",
"0500000US39119","Muskingum County, Ohio","46440001","1767225300",
"0500000US39121","Noble County, Ohio","23817382","293098400",
"0500000US39123","Ottawa County, Ohio","39412841","1155544700",
"0500000US39125","Paulding County, Ohio","14937973","411658900",
"0500000US39127","Perry County, Ohio","25599754","678009900",
"0500000US39129","Pickaway County, Ohio","35393771","1181529400",
"0500000US39131","Pike County, Ohio","26702048","501633100",
"0500000US39133","Portage County, Ohio","88050054","4014038700",
"0500000US39135","Preble County, Ohio","36489479","989872100",
"0500000US39137","Putnam County, Ohio","22130557","832333100",
"0500000US39139","Richland County, Ohio","56050925","2703456000",
"0500000US39141","Ross County, Ohio","59262322","1596909900",
"0500000US39143","Sandusky County, Ohio","28229962","1365791100",
"0500000US39145","Scioto County, Ohio","48246882","1404221900",
"0500000US39147","Seneca County, Ohio","26504399","1197560700",
"0500000US39149","Shelby County, Ohio","30992214","1083129000",
"0500000US39151","Stark County, Ohio","160122321","9038034900",
"0500000US39153","Summit County, Ohio","179931917","14489292400",
"0500000US39155","Trumbull County, Ohio","82468670","4650087900",
"0500000US39157","Tuscarawas County, Ohio","38750424","1899757000",
"0500000US39159","Union County, Ohio","48984055","1388843900",
"0500000US39161","Van Wert County, Ohio","18826945","602990600",
"0500000US39163","Vinton County, Ohio","15177620","225679700",
"0500000US39165","Warren County, Ohio","126819406","6635819000",
"0500000US39167","Washington County, Ohio","55314547","1414260900",
"0500000US39169","Wayne County, Ohio","70434666","2591444000",
"0500000US39171","Williams County, Ohio","21186275","816160800",
"0500000US39173","Wood County, Ohio","97863385","3341715200",
"0500000US39175","Wyandot County, Ohio","25937437","511171500",
"0500000US40001","Adair County, Oklahoma","13361812","307935700",
"0500000US40003","Alfalfa County, Oklahoma","11944276","118202700",
"0500000US40005","Atoka County, Oklahoma","27166909","223014600",
"0500000US40007","Beaver County, Oklahoma","7626569","130892000",
"0500000US40009","Beckham County, Oklahoma","29982176","461290800",
"0500000US40011","Blaine County, Oklahoma","18803707","232794800",
"0500000US40013","Bryan County, Oklahoma","33936498","786952600",
"0500000US40015","Caddo County, Oklahoma","17940924","486013800",
"0500000US40017","Canadian County, Oklahoma","66136967","2961643300",
"0500000US40019","Carter County, Oklahoma","40299643","948900300",
"0500000US40021","Cherokee County, Oklahoma","25226433","742813500",
"0500000US40023","Choctaw County, Oklahoma","16670013","261738500",
"0500000US40025","Cimarron County, Oklahoma","2943969","45949100",
"0500000US40027","Cleveland County, Oklahoma","127468680","6375994400",
"0500000US40029","Coal County, Oklahoma","6924772","100575600",
"0500000US40031","Comanche County, Oklahoma","59364956","2491266800",
"0500000US40033","Cotton County, Oklahoma","9594120","130504100",
"0500000US40035","Craig County, Oklahoma","22301687","280843200",
"0500000US40037","Creek County, Oklahoma","50349025","1508593900",
"0500000US40039","Custer County, Oklahoma","30949510","590207000",
"0500000US40041","Delaware County, Oklahoma","76716919","826170700",
"0500000US40043","Dewey County, Oklahoma","11585493","99378100",
"0500000US40045","Ellis County, Oklahoma","7996548","96041700",
"0500000US40047","Garfield County, Oklahoma","55204280","1348037100",
"0500000US40049","Garvin County, Oklahoma","34372870","554072600",
"0500000US40051","Grady County, Oklahoma","34865586","1117845000",
"0500000US40053","Grant County, Oklahoma","5996871","101673700",
"0500000US40055","Greer County, Oklahoma","11710819","81856900",
"0500000US40057","Harmon County, Oklahoma","6142872","50822800",
"0500000US40059","Harper County, Oklahoma","11130113","85459400",
"0500000US40061","Haskell County, Oklahoma","17884066","235635300",
"0500000US40063","Hughes County, Oklahoma","19501624","246042700",
"0500000US40065","Jackson County, Oklahoma","21988855","560678300",
"0500000US40067","Jefferson County, Oklahoma","9319877","112556000",
"0500000US40069","Johnston County, Oklahoma","33482209","199565100",
"0500000US40071","Kay County, Oklahoma","33710468","983717000",
"0500000US40073","Kingfisher County, Oklahoma","24639613","346949400",
"0500000US40075","Kiowa County, Oklahoma","14415771","180505500",
"0500000US40077","Latimer County, Oklahoma","16736076","224189700",
"0500000US40079","Le Flore County, Oklahoma","28998882","864784000",
"0500000US40081","Lincoln County, Oklahoma","30237050","702631700",
"0500000US40083","Logan County, Oklahoma","55804493","997989000",
"0500000US40085","Love County, Oklahoma","12234606","193720300",
"0500000US40087","McClain County, Oklahoma","35098228","779854600",
"0500000US40089","McCurtain County, Oklahoma","27431465","578329000",
"0500000US40091","McIntosh County, Oklahoma","18498361","322085300",
"0500000US40093","Major County, Oklahoma","13559292","186404000",
"0500000US40095","Marshall County, Oklahoma","25223313","290655200",
"0500000US40097","Mayes County, Oklahoma","30062547","815108000",
"0500000US40099","Murray County, Oklahoma","22621309","272222400",
"0500000US40101","Muskogee County, Oklahoma","47167388","1348576100",
"0500000US40103","Noble County, Oklahoma","9993401","230550500",
"0500000US40105","Nowata County, Oklahoma","46342810","221506500",
"0500000US40107","Okfuskee County, Oklahoma","10728145","181091200",
"0500000US40109","Oklahoma County, Oklahoma","248678630","18109872600",
"0500000US40111","Okmulgee County, Oklahoma","32431147","756414500",
"0500000US40113","Osage County, Oklahoma","39815042","1012096800",
"0500000US40115","Ottawa County, Oklahoma","18124623","567829500",
"0500000US40117","Pawnee County, Oklahoma","18958129","323330800",
"0500000US40119","Payne County, Oklahoma","53851007","1478894700",
"0500000US40121","Pittsburg County, Oklahoma","37766536","940763100",
"0500000US40123","Pontotoc County, Oklahoma","33277261","774523700",
"0500000US40125","Pottawatomie County, Oklahoma","43385654","1336339100",
"0500000US40127","Pushmataha County, Oklahoma","11247687","177786300",
"0500000US40129","Roger Mills County, Oklahoma","12564562","100346100",
"0500000US40131","Rogers County, Oklahoma","58438247","2156560100",
"0500000US40133","Seminole County, Oklahoma","25199099","429627700",
"0500000US40135","Sequoyah County, Oklahoma","43412386","755447100",
"0500000US40137","Stephens County, Oklahoma","43182671","1013115500",
"0500000US40139","Texas County, Oklahoma","41562747","423402700",
"0500000US40141","Tillman County, Oklahoma","7538233","129602200",
"0500000US40143","Tulsa County, Oklahoma","221203901","15787489700",
"0500000US40145","Wagoner County, Oklahoma","49218030","1689008600",
"0500000US40147","Washington County, Oklahoma","68069345","1342193300",
"0500000US40149","Washita County, Oklahoma","13982469","248898300",
"0500000US40151","Woods County, Oklahoma","21573897","210275100",
